"id";"ip_address";"event_name";"match_no";"time_sec";"robot";"alliance";"action";"location";"result";"points";"timestamp"
"8485";"192.168.1.101";"Week 2 PLANO";"58";"69";"8818";"Red";"picks_up_algae";"mid_field";"Failure";"0";"2025-03-09 10:22:27"
"8486";"192.168.1.148";"Week 2 PLANO";"58";"69";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:28"
"8487";"192.168.1.148";"Week 2 PLANO";"58";"69";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:29"
"8488";"192.168.1.101";"Week 2 PLANO";"58";"70";"8818";"Red";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 10:22:29"
"8489";"192.168.1.148";"Week 2 PLANO";"58";"70";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:30"
"8490";"192.168.1.148";"Week 2 PLANO";"58";"71";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:30"
"8491";"192.168.1.148";"Week 2 PLANO";"58";"71";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:31"
"8492";"192.168.1.148";"Week 2 PLANO";"58";"72";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:32"
"8493";"192.168.1.132";"Week 2 PLANO";"58";"72";"3310";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:22:32"
"8494";"192.168.1.148";"Week 2 PLANO";"58";"73";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:32"
"8495";"192.168.1.148";"Week 2 PLANO";"58";"73";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:33"
"8496";"192.168.1.148";"Week 2 PLANO";"58";"74";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:33"
"8497";"192.168.1.148";"Week 2 PLANO";"58";"74";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:34"
"8498";"192.168.1.148";"Week 2 PLANO";"58";"75";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:34"
"8499";"192.168.1.148";"Week 2 PLANO";"58";"75";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:35"
"8500";"192.168.1.148";"Week 2 PLANO";"58";"76";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:36"
"8501";"192.168.1.148";"Week 2 PLANO";"58";"77";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:37"
"8502";"192.168.1.148";"Week 2 PLANO";"58";"78";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:37"
"8503";"192.168.1.148";"Week 2 PLANO";"58";"78";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:38"
"8504";"192.168.1.148";"Week 2 PLANO";"58";"79";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:39"
"8505";"192.168.1.148";"Week 2 PLANO";"58";"80";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:39"
"8506";"192.168.1.148";"Week 2 PLANO";"58";"80";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:40"
"8507";"192.168.1.148";"Week 2 PLANO";"58";"81";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:41"
"8508";"192.168.1.148";"Week 2 PLANO";"58";"82";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:42"
"8509";"192.168.1.148";"Week 2 PLANO";"58";"83";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:43"
"8510";"192.168.1.148";"Week 2 PLANO";"58";"84";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:44"
"8511";"192.168.1.148";"Week 2 PLANO";"58";"85";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:44"
"8512";"192.168.1.141";"Week 2 PLANO";"58";"85";"1296";"Blue";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 10:22:44"
"8513";"192.168.1.148";"Week 2 PLANO";"58";"85";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:45"
"8514";"192.168.1.148";"Week 2 PLANO";"58";"86";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:46"
"8515";"192.168.1.141";"Week 2 PLANO";"58";"86";"1296";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 10:22:46"
"8516";"192.168.1.148";"Week 2 PLANO";"58";"87";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:47"
"8517";"192.168.1.148";"Week 2 PLANO";"58";"88";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:47"
"8518";"192.168.1.148";"Week 2 PLANO";"58";"88";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:48"
"8519";"192.168.1.148";"Week 2 PLANO";"58";"89";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:49"
"8520";"192.168.1.148";"Week 2 PLANO";"58";"90";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:49"
"8521";"192.168.1.148";"Week 2 PLANO";"58";"91";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:50"
"8522";"192.168.1.148";"Week 2 PLANO";"58";"92";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:52"
"8523";"192.168.1.148";"Week 2 PLANO";"58";"94";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:53"
"8524";"192.168.1.126";"Week 2 PLANO";"58";"94";"9128";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:22:54"
"8525";"192.168.1.148";"Week 2 PLANO";"58";"95";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:22:55"
"8526";"192.168.1.148";"Week 2 PLANO";"58";"101";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:01"
"8527";"192.168.1.148";"Week 2 PLANO";"58";"102";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:01"
"8528";"192.168.1.126";"Week 2 PLANO";"58";"102";"9128";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 10:23:02"
"8529";"192.168.1.148";"Week 2 PLANO";"58";"103";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:03"
"8530";"192.168.1.141";"Week 2 PLANO";"58";"104";"1296";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 10:23:03"
"8531";"192.168.1.148";"Week 2 PLANO";"58";"104";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:04"
"8532";"192.168.1.148";"Week 2 PLANO";"58";"106";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:05"
"8533";"192.168.1.148";"Week 2 PLANO";"58";"106";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:06"
"8534";"192.168.1.148";"Week 2 PLANO";"58";"107";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:07"
"8535";"192.168.1.126";"Week 2 PLANO";"58";"108";"9128";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:23:07"
"8536";"192.168.1.148";"Week 2 PLANO";"58";"108";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:08"
"8537";"192.168.1.148";"Week 2 PLANO";"58";"109";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:09"
"8538";"192.168.1.148";"Week 2 PLANO";"58";"109";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:09"
"8539";"192.168.1.148";"Week 2 PLANO";"58";"110";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:10"
"8540";"192.168.1.148";"Week 2 PLANO";"58";"112";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:12"
"8541";"192.168.1.148";"Week 2 PLANO";"58";"113";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:12"
"8542";"192.168.1.148";"Week 2 PLANO";"58";"113";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:13"
"8543";"192.168.1.148";"Week 2 PLANO";"58";"115";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:15"
"8544";"192.168.1.126";"Week 2 PLANO";"58";"118";"9128";"Blue";"scores_coral_level_3";"reef";"Success";"3";"2025-03-09 10:23:17"
"8545";"192.168.1.126";"Week 2 PLANO";"58";"124";"9128";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:23:23"
"8546";"192.168.1.148";"Week 2 PLANO";"58";"125";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:25"
"8547";"192.168.1.148";"Week 2 PLANO";"58";"126";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:25"
"8548";"192.168.1.148";"Week 2 PLANO";"58";"126";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:26"
"8549";"192.168.1.148";"Week 2 PLANO";"58";"127";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:27"
"8550";"192.168.1.141";"Week 2 PLANO";"58";"127";"1296";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 10:23:27"
"8551";"192.168.1.148";"Week 2 PLANO";"58";"129";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:29"
"8552";"192.168.1.148";"Week 2 PLANO";"58";"130";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:30"
"8553";"192.168.1.148";"Week 2 PLANO";"58";"132";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:32"
"8554";"192.168.1.148";"Week 2 PLANO";"58";"133";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:33"
"8555";"192.168.1.148";"Week 2 PLANO";"58";"134";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:33"
"8556";"192.168.1.132";"Week 2 PLANO";"58";"135";"3310";"Red";"disabled";"anywhere";"Success";"0";"2025-03-09 10:23:33"
"8557";"192.168.1.148";"Week 2 PLANO";"58";"134";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:34"
"8558";"192.168.1.148";"Week 2 PLANO";"58";"135";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:35"
"8559";"192.168.1.148";"Week 2 PLANO";"58";"136";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:36"
"8560";"192.168.1.148";"Week 2 PLANO";"58";"137";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:36"
"8561";"192.168.1.148";"Week 2 PLANO";"58";"137";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:37"
"8562";"192.168.1.148";"Week 2 PLANO";"58";"138";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:38"
"8563";"192.168.1.148";"Week 2 PLANO";"58";"139";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:39"
"8564";"192.168.1.126";"Week 2 PLANO";"58";"139";"9128";"Blue";"scores_coral_level_3";"reef";"Success";"3";"2025-03-09 10:23:39"
"8565";"192.168.1.148";"Week 2 PLANO";"58";"140";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:39"
"8566";"192.168.1.126";"Week 2 PLANO";"58";"140";"9128";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:23:40"
"8567";"192.168.1.148";"Week 2 PLANO";"58";"140";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:40"
"8568";"192.168.1.148";"Week 2 PLANO";"58";"141";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:41"
"8569";"192.168.1.126";"Week 2 PLANO";"58";"142";"9128";"Blue";"scores_coral_level_2";"reef";"Success";"2";"2025-03-09 10:23:41"
"8570";"192.168.1.148";"Week 2 PLANO";"58";"143";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:42"
"8571";"192.168.1.148";"Week 2 PLANO";"58";"144";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:43"
"8572";"192.168.1.148";"Week 2 PLANO";"58";"144";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:44"
"8573";"192.168.1.148";"Week 2 PLANO";"58";"145";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:45"
"8574";"192.168.1.148";"Week 2 PLANO";"58";"146";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:46"
"8575";"192.168.1.148";"Week 2 PLANO";"58";"147";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:46"
"8576";"192.168.1.141";"Week 2 PLANO";"58";"147";"1296";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 10:23:47"
"8577";"192.168.1.148";"Week 2 PLANO";"58";"147";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:47"
"8578";"192.168.1.148";"Week 2 PLANO";"58";"148";"8732";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 10:23:48"
"8579";"192.168.1.148";"Week 2 PLANO";"58";"149";"8732";"Red";"attempts_parked";"barge";"Success";"2";"2025-03-09 10:23:54"
"8580";"192.168.1.126";"Week 2 PLANO";"59";"0";"9105";"Blue";"starting_position_3";"starting_pad";"Success";"0";"2025-03-09 10:30:29"
"8581";"192.168.1.104";"Week 2 PLANO";"59";"1";"5411";"Blue";"auton_center";"starting_pad";"Success";"0";"2025-03-09 10:30:31"
"8582";"192.168.1.104";"Week 2 PLANO";"59";"2";"5411";"Blue";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 10:30:32"
"8583";"192.168.1.126";"Week 2 PLANO";"59";"2";"9105";"Blue";"auton_right";"starting_pad";"Success";"0";"2025-03-09 10:30:32"
"8584";"192.168.1.141";"Week 2 PLANO";"59";"3";"3282";"Blue";"starting_position_2";"starting_pad";"Success";"0";"2025-03-09 10:30:32"
"8585";"192.168.1.104";"Week 2 PLANO";"59";"6";"5411";"Blue";"scores_coral_level_1";"reef";"Success";"2";"2025-03-09 10:30:36"
"8586";"192.168.1.126";"Week 2 PLANO";"59";"6";"9105";"Blue";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 10:30:36"
"8587";"192.168.1.132";"Week 2 PLANO";"59";"7";"3355";"Red";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 10:30:37"
"8588";"192.168.1.148";"Week 2 PLANO";"59";"8";"9156";"Red";"auton_right";"starting_pad";"Success";"0";"2025-03-09 10:30:38"
"8589";"192.168.1.101";"Week 2 PLANO";"59";"9";"7119";"Red";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 10:30:38"
"8590";"192.168.1.104";"Week 2 PLANO";"59";"9";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:30:38"
"8591";"192.168.1.101";"Week 2 PLANO";"59";"9";"7119";"Red";"starting_position_2";"starting_pad";"Success";"0";"2025-03-09 10:30:39"
"8592";"192.168.1.148";"Week 2 PLANO";"59";"9";"9156";"Red";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 10:30:39"
"8593";"192.168.1.126";"Week 2 PLANO";"59";"10";"9105";"Blue";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 10:30:40"
"8594";"192.168.1.101";"Week 2 PLANO";"59";"12";"7119";"Red";"scores_coral_level_4";"reef";"Success";"8";"2025-03-09 10:30:41"
"8595";"192.168.1.126";"Week 2 PLANO";"59";"12";"9105";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:30:42"
"8596";"192.168.1.148";"Week 2 PLANO";"59";"13";"9156";"Red";"auton_right";"starting_pad";"Success";"0";"2025-03-09 10:30:42"
"8597";"192.168.1.104";"Week 2 PLANO";"59";"13";"5411";"Blue";"scores_coral_level_4";"reef";"Success";"8";"2025-03-09 10:30:42"
"8598";"192.168.1.126";"Week 2 PLANO";"59";"17";"9105";"Blue";"scores_coral_level_4";"reef";"Success";"8";"2025-03-09 10:30:47"
"8599";"192.168.1.141";"Week 2 PLANO";"59";"23";"3282";"Blue";"scores_coral_level_1";"reef";"Success";"1";"2025-03-09 10:30:53"
"8600";"192.168.1.104";"Week 2 PLANO";"59";"24";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:30:53"
"8601";"192.168.1.126";"Week 2 PLANO";"59";"27";"9105";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:30:57"
"8602";"192.168.1.104";"Week 2 PLANO";"59";"29";"5411";"Blue";"scores_coral_level_3";"reef";"Success";"3";"2025-03-09 10:30:59"
"8603";"192.168.1.104";"Week 2 PLANO";"59";"31";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:31:01"
"8604";"192.168.1.126";"Week 2 PLANO";"59";"34";"9105";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 10:31:04"
"8605";"192.168.1.104";"Week 2 PLANO";"59";"38";"5411";"Blue";"scores_coral_level_3";"reef";"Success";"3";"2025-03-09 10:31:07"
"8606";"192.168.1.126";"Week 2 PLANO";"59";"40";"9105";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:31:10"
"8607";"192.168.1.104";"Week 2 PLANO";"59";"41";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:31:10"
"8608";"192.168.1.126";"Week 2 PLANO";"59";"42";"9105";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 10:31:12"
"8609";"192.168.1.104";"Week 2 PLANO";"59";"46";"5411";"Blue";"scores_coral_level_3";"reef";"Success";"3";"2025-03-09 10:31:16"
"8610";"192.168.1.104";"Week 2 PLANO";"59";"49";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:31:19"
"8611";"192.168.1.148";"Week 2 PLANO";"59";"50";"9156";"Red";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 10:31:20"
"8612";"192.168.1.148";"Week 2 PLANO";"59";"51";"9156";"Red";"scores_coral_level_3";"reef";"Failure";"0";"2025-03-09 10:31:21"
"8613";"192.168.1.104";"Week 2 PLANO";"59";"53";"5411";"Blue";"scores_coral_level_3";"reef";"Success";"3";"2025-03-09 10:31:23"
"8614";"192.168.1.126";"Week 2 PLANO";"59";"55";"9105";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:31:25"
"8615";"192.168.1.141";"Week 2 PLANO";"59";"57";"3282";"Blue";"scores_coral_level_1";"reef";"Success";"1";"2025-03-09 10:31:26"
"8616";"192.168.1.104";"Week 2 PLANO";"59";"59";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:31:29"
"8617";"192.168.1.126";"Week 2 PLANO";"59";"63";"9105";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 10:31:33"
"8618";"192.168.1.148";"Week 2 PLANO";"59";"64";"9156";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 10:31:34"
"8619";"192.168.1.104";"Week 2 PLANO";"59";"65";"5411";"Blue";"scores_coral_level_3";"reef";"Success";"3";"2025-03-09 10:31:35"
"8620";"192.168.1.126";"Week 2 PLANO";"59";"70";"9105";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:31:40"
"8621";"192.168.1.104";"Week 2 PLANO";"59";"73";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:31:42"
"8622";"192.168.1.126";"Week 2 PLANO";"59";"73";"9105";"Blue";"scores_coral_level_2";"reef";"Success";"2";"2025-03-09 10:31:43"
"8623";"192.168.1.126";"Week 2 PLANO";"59";"76";"9105";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:31:45"
"8624";"192.168.1.126";"Week 2 PLANO";"59";"80";"9105";"Blue";"scores_coral_level_2";"reef";"Success";"2";"2025-03-09 10:31:50"
"8625";"192.168.1.132";"Week 2 PLANO";"59";"83";"3355";"Red";"picks_up_coral";"station";"Failure";"0";"2025-03-09 10:31:53"
"8626";"192.168.1.104";"Week 2 PLANO";"59";"84";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:31:54"
"8627";"192.168.1.126";"Week 2 PLANO";"59";"87";"9105";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:31:57"
"8628";"192.168.1.148";"Week 2 PLANO";"59";"87";"9156";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 10:31:57"
"8629";"192.168.1.101";"Week 2 PLANO";"59";"88";"7119";"Red";"attempts_parked";"barge";"Success";"2";"2025-03-09 10:31:58"
"8630";"192.168.1.104";"Week 2 PLANO";"59";"90";"5411";"Blue";"scores_coral_level_2";"reef";"Success";"2";"2025-03-09 10:32:00"
"8631";"192.168.1.126";"Week 2 PLANO";"59";"92";"9105";"Blue";"scores_coral_level_2";"reef";"Success";"2";"2025-03-09 10:32:01"
"8632";"192.168.1.104";"Week 2 PLANO";"59";"92";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:32:02"
"8633";"192.168.1.132";"Week 2 PLANO";"59";"95";"3355";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:32:05"
"8634";"192.168.1.104";"Week 2 PLANO";"59";"97";"5411";"Blue";"scores_coral_level_3";"reef";"Success";"3";"2025-03-09 10:32:07"
"8635";"192.168.1.126";"Week 2 PLANO";"59";"98";"9105";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:32:08"
"8636";"192.168.1.104";"Week 2 PLANO";"59";"101";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:32:10"
"8637";"192.168.1.104";"Week 2 PLANO";"59";"105";"5411";"Blue";"scores_coral_level_1";"reef";"Success";"1";"2025-03-09 10:32:15"
"8638";"192.168.1.126";"Week 2 PLANO";"59";"107";"9105";"Blue";"scores_coral_level_3";"reef";"Failure";"0";"2025-03-09 10:32:16"
"8639";"192.168.1.126";"Week 2 PLANO";"59";"109";"9105";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:32:18"
"8640";"192.168.1.148";"Week 2 PLANO";"59";"110";"9156";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 10:32:20"
"8641";"192.168.1.126";"Week 2 PLANO";"59";"113";"9105";"Blue";"scores_coral_level_3";"reef";"Success";"3";"2025-03-09 10:32:23"
"8642";"192.168.1.126";"Week 2 PLANO";"59";"115";"9105";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:32:24"
"8643";"192.168.1.104";"Week 2 PLANO";"59";"115";"5411";"Blue";"scores_coral_level_1";"reef";"Failure";"0";"2025-03-09 10:32:24"
"8644";"192.168.1.132";"Week 2 PLANO";"59";"117";"3355";"Red";"scores_coral_level_1";"reef";"Success";"1";"2025-03-09 10:32:27"
"8645";"192.168.1.104";"Week 2 PLANO";"59";"120";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:32:30"
"8646";"192.168.1.126";"Week 2 PLANO";"59";"122";"9105";"Blue";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 10:32:31"
"8647";"192.168.1.126";"Week 2 PLANO";"59";"124";"9105";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:32:34"
"8648";"192.168.1.141";"Week 2 PLANO";"59";"126";"3282";"Blue";"scores_coral_level_1";"reef";"Success";"1";"2025-03-09 10:32:35"
"8649";"192.168.1.104";"Week 2 PLANO";"59";"126";"5411";"Blue";"scores_coral_level_1";"reef";"Failure";"0";"2025-03-09 10:32:36"
"8650";"192.168.1.148";"Week 2 PLANO";"59";"128";"9156";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 10:32:38"
"8651";"192.168.1.104";"Week 2 PLANO";"59";"129";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:32:38"
"8652";"192.168.1.104";"Week 2 PLANO";"59";"134";"5411";"Blue";"scores_coral_level_1";"reef";"Success";"1";"2025-03-09 10:32:43"
"8653";"192.168.1.104";"Week 2 PLANO";"59";"136";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 10:32:46"
"8654";"192.168.1.126";"Week 2 PLANO";"59";"142";"9105";"Blue";"attempts_deep_climb";"barge";"Success";"12";"2025-03-09 10:32:52"
"8655";"192.168.1.101";"Week 2 PLANO";"59";"144";"7119";"Red";"attempts_deep_climb";"barge";"Success";"12";"2025-03-09 10:32:54"
"8656";"192.168.1.148";"Week 2 PLANO";"59";"147";"9156";"Red";"attempts_parked";"barge";"Success";"2";"2025-03-09 10:32:57"
"8657";"192.168.1.132";"Week 2 PLANO";"59";"148";"3355";"Red";"attempts_parked";"barge";"Success";"2";"2025-03-09 10:32:58"
"8658";"192.168.1.104";"Week 2 PLANO";"59";"149";"5411";"Blue";"attempts_parked";"barge";"Success";"2";"2025-03-09 10:33:01"
"8659";"192.168.1.126";"Week 2 PLANO";"60";"0";"4206";"Blue";"starting_position_2";"starting_pad";"Success";"0";"2025-03-09 10:37:52"
"8660";"192.168.1.101";"Week 2 PLANO";"60";"2";"6526";"Red";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 10:37:54"
"8661";"192.168.1.132";"Week 2 PLANO";"60";"2";"10312";"Red";"auton_right";"starting_pad";"Success";"0";"2025-03-09 10:37:54"
"8662";"192.168.1.141";"Week 2 PLANO";"60";"2";"9457";"Blue";"starting_position_1";"starting_pad";"Success";"0";"2025-03-09 10:37:54"
"8663";"192.168.1.126";"Week 2 PLANO";"60";"2";"4206";"Blue";"auton_center";"starting_pad";"Success";"0";"2025-03-09 10:37:54"
"8664";"192.168.1.148";"Week 2 PLANO";"60";"2";"5682";"Red";"starting_position_2";"starting_pad";"Success";"0";"2025-03-09 10:37:54"
"8665";"192.168.1.101";"Week 2 PLANO";"60";"4";"6526";"Red";"starting_position_1";"starting_pad";"Success";"0";"2025-03-09 10:37:56"
"8666";"192.168.1.132";"Week 2 PLANO";"60";"5";"10312";"Red";"scores_coral_level_3";"reef";"Success";"6";"2025-03-09 10:37:56"
"8667";"192.168.1.101";"Week 2 PLANO";"60";"5";"6526";"Red";"auton_center";"starting_pad";"Success";"0";"2025-03-09 10:37:57"
"8668";"192.168.1.104";"Week 2 PLANO";"60";"7";"7506";"Blue";"scores_coral_level_1";"reef";"Success";"2";"2025-03-09 10:37:58"
"8669";"192.168.1.104";"Week 2 PLANO";"60";"8";"7506";"Blue";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 10:38:00"
"8670";"192.168.1.104";"Week 2 PLANO";"60";"9";"7506";"Blue";"auton_center";"starting_pad";"Success";"0";"2025-03-09 10:38:01"
"8671";"192.168.1.148";"Week 2 PLANO";"60";"18";"5682";"Red";"crosses_starting_line";"starting_line";"Success";"0";"2025-03-09 10:38:10"
