"id";"ip_address";"event_name";"match_no";"time_sec";"robot";"alliance";"action";"location";"result";"points";"timestamp"
"9081";"192.168.1.109";"week 5 AMARILLO";"1";"56";"10340";"Blue";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-28 09:38:43"
"9082";"192.168.1.108";"week 5 AMARILLO";"1";"57";"2789";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:38:45"
"9083";"192.168.1.103";"week 5 AMARILLO";"1";"58";"3035";"Red";"scores_coral_level_3";"reef";"Success";"3";"2025-03-28 09:38:45"
"9084";"192.168.1.142";"week 5 AMARILLO";"1";"59";"9105";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 09:38:46"
"9085";"192.168.1.103";"week 5 AMARILLO";"1";"64";"3035";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:38:51"
"9086";"192.168.1.109";"week 5 AMARILLO";"1";"66";"10340";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:38:54"
"9087";"192.168.1.108";"week 5 AMARILLO";"1";"69";"2789";"Red";"scores_coral_level_2";"reef";"Failure";"0";"2025-03-28 09:38:56"
"9088";"192.168.1.109";"week 5 AMARILLO";"1";"69";"10340";"Blue";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-28 09:38:56"
"9089";"192.168.1.108";"week 5 AMARILLO";"1";"73";"2789";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:39:00"
"9090";"192.168.1.103";"week 5 AMARILLO";"1";"73";"3035";"Red";"scores_coral_level_2";"reef";"Success";"2";"2025-03-28 09:39:01"
"9091";"192.168.1.109";"week 5 AMARILLO";"1";"74";"10340";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:39:01"
"9092";"192.168.1.142";"week 5 AMARILLO";"1";"74";"9105";"Red";"picks_up_algae";"mid_field";"Success";"0";"2025-03-28 09:39:02"
"9093";"192.168.1.142";"week 5 AMARILLO";"1";"76";"9105";"Red";"scores_algae_net";"net";"Success";"4";"2025-03-28 09:39:04"
"9094";"192.168.1.108";"week 5 AMARILLO";"1";"78";"2789";"Red";"scores_coral_level_1";"reef";"Failure";"0";"2025-03-28 09:39:05"
"9095";"192.168.1.103";"week 5 AMARILLO";"1";"80";"3035";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 09:39:08"
"9096";"192.168.1.109";"week 5 AMARILLO";"1";"85";"10340";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 09:39:12"
"9097";"192.168.1.109";"week 5 AMARILLO";"1";"87";"10340";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:39:15"
"9098";"192.168.1.103";"week 5 AMARILLO";"1";"90";"3035";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:39:17"
"9099";"192.168.1.108";"week 5 AMARILLO";"1";"90";"2789";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:39:18"
"9100";"192.168.1.125";"week 5 AMARILLO";"1";"90";"9080";"Blue";"plays_defense";"opponent_side";"Success";"0";"2025-03-28 09:39:18"
"9101";"192.168.1.103";"week 5 AMARILLO";"1";"91";"3035";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 09:39:19"
"9102";"192.168.1.109";"week 5 AMARILLO";"1";"92";"10340";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 09:39:20"
"9103";"192.168.1.125";"week 5 AMARILLO";"1";"94";"9080";"Blue";"block";"opponent_side";"Success";"0";"2025-03-28 09:39:21"
"9104";"192.168.1.108";"week 5 AMARILLO";"1";"94";"2789";"Red";"scores_coral_level_1";"reef";"Success";"1";"2025-03-28 09:39:21"
"9105";"192.168.1.109";"week 5 AMARILLO";"1";"95";"10340";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:39:22"
"9106";"192.168.1.103";"week 5 AMARILLO";"1";"99";"3035";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:39:27"
"9107";"192.168.1.142";"week 5 AMARILLO";"1";"102";"9105";"Red";"picks_up_coral";"station";"Failure";"0";"2025-03-28 09:39:29"
"9108";"192.168.1.109";"week 5 AMARILLO";"1";"103";"10340";"Blue";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-28 09:39:31"
"9109";"192.168.1.142";"week 5 AMARILLO";"1";"104";"9105";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:39:32"
"9110";"192.168.1.103";"week 5 AMARILLO";"1";"107";"3035";"Red";"scores_coral_level_2";"reef";"Success";"2";"2025-03-28 09:39:34"
"9111";"192.168.1.109";"week 5 AMARILLO";"1";"108";"10340";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:39:35"
"9112";"192.168.1.142";"week 5 AMARILLO";"1";"110";"9105";"Red";"scores_coral_level_3";"reef";"Success";"3";"2025-03-28 09:39:37"
"9113";"192.168.1.142";"week 5 AMARILLO";"1";"116";"9105";"Red";"picks_up_coral";"station";"Failure";"0";"2025-03-28 09:39:43"
"9114";"192.168.1.108";"week 5 AMARILLO";"1";"116";"2789";"Red";"scores_coral_level_1";"reef";"Success";"1";"2025-03-28 09:39:43"
"9115";"192.168.1.142";"week 5 AMARILLO";"1";"121";"9105";"Red";"scores_coral_level_3";"reef";"Success";"3";"2025-03-28 09:39:48"
"9116";"192.168.1.109";"week 5 AMARILLO";"1";"122";"10340";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 09:39:49"
"9117";"192.168.1.125";"week 5 AMARILLO";"1";"123";"9080";"Blue";"block";"opponent_side";"Success";"0";"2025-03-28 09:39:50"
"9118";"192.168.1.103";"week 5 AMARILLO";"1";"125";"3035";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:39:52"
"9119";"192.168.1.109";"week 5 AMARILLO";"1";"126";"10340";"Blue";"picks_up_algae";"mid_field";"Failure";"0";"2025-03-28 09:39:53"
"9120";"192.168.1.103";"week 5 AMARILLO";"1";"126";"3035";"Red";"scores_coral_level_2";"reef";"Success";"2";"2025-03-28 09:39:54"
"9121";"192.168.1.142";"week 5 AMARILLO";"1";"128";"9105";"Red";"picks_up_algae";"mid_field";"Success";"0";"2025-03-28 09:39:56"
"9122";"192.168.1.108";"week 5 AMARILLO";"1";"129";"2789";"Red";"picks_up_coral";"station";"Failure";"0";"2025-03-28 09:39:56"
"9123";"192.168.1.109";"week 5 AMARILLO";"1";"129";"10340";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:39:57"
"9124";"192.168.1.103";"week 5 AMARILLO";"1";"134";"3035";"Red";"scores_coral_level_2";"reef";"Success";"2";"2025-03-28 09:40:01"
"9125";"192.168.1.108";"week 5 AMARILLO";"1";"138";"2789";"Red";"attempts_parked";"barge";"Success";"2";"2025-03-28 09:40:05"
"9126";"192.168.1.103";"week 5 AMARILLO";"1";"143";"3035";"Red";"scores_coral_level_2";"reef";"Success";"2";"2025-03-28 09:40:10"
"9127";"192.168.1.142";"week 5 AMARILLO";"1";"144";"9105";"Red";"scores_coral_level_1";"reef";"Failure";"0";"2025-03-28 09:40:11"
"9128";"192.168.1.109";"week 5 AMARILLO";"1";"148";"10340";"Blue";"scores_coral_level_3";"reef";"Success";"3";"2025-03-28 09:40:15"
"9129";"192.168.1.108";"week 5 AMARILLO";"1";"149";"2789";"Red";"attempts_deep_climb";"barge";"Failure";"0";"2025-03-28 09:40:18"
"9130";"192.168.1.109";"week 5 AMARILLO";"1";"149";"10340";"Blue";"attempts_parked";"barge";"Success";"2";"2025-03-28 09:40:21"
"9131";"192.168.1.125";"week 5 AMARILLO";"1";"149";"9080";"Blue";"attempts_parked";"barge";"Success";"2";"2025-03-28 09:40:21"
"9132";"192.168.1.125";"week 5 AMARILLO";"2";"3";"4251";"Blue";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-28 09:48:07"
"9133";"192.168.1.124";"week 5 AMARILLO";"2";"3";"7088";"Blue";"auton_left";"starting_pad";"Success";"0";"2025-03-28 09:48:07"
"9134";"192.168.1.142";"week 5 AMARILLO";"2";"5";"8512";"Red";"starting_position_3";"starting_pad";"Success";"0";"2025-03-28 09:48:09"
"9135";"192.168.1.108";"week 5 AMARILLO";"2";"6";"5613";"Red";"starting_position_1";"starting_pad";"Success";"0";"2025-03-28 09:48:10"
"9136";"192.168.1.142";"week 5 AMARILLO";"2";"6";"8512";"Red";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-28 09:48:10"
"9137";"192.168.1.142";"week 5 AMARILLO";"2";"7";"8512";"Red";"auton_right";"starting_pad";"Success";"0";"2025-03-28 09:48:12"
"9138";"192.168.1.109";"week 5 AMARILLO";"2";"8";"1164";"Blue";"starting_position_1";"starting_pad";"Success";"0";"2025-03-28 09:48:13"
"9139";"192.168.1.108";"week 5 AMARILLO";"2";"8";"5613";"Red";"auton_center";"starting_pad";"Success";"0";"2025-03-28 09:48:13"
"9140";"192.168.1.109";"week 5 AMARILLO";"2";"9";"1164";"Blue";"scores_coral_level_4";"reef";"Success";"8";"2025-03-28 09:48:14"
"9141";"192.168.1.109";"week 5 AMARILLO";"2";"12";"1164";"Blue";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-28 09:48:16"
"9142";"192.168.1.109";"week 5 AMARILLO";"2";"14";"1164";"Blue";"auton_center";"starting_pad";"Success";"0";"2025-03-28 09:48:22"
"9143";"192.168.1.109";"week 5 AMARILLO";"2";"16";"1164";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:48:25"
"9144";"192.168.1.109";"week 5 AMARILLO";"2";"27";"1164";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 09:48:35"
"9145";"192.168.1.125";"week 5 AMARILLO";"2";"35";"4251";"Blue";"plays_defense";"opponent_side";"Success";"0";"2025-03-28 09:48:43"
"9146";"192.168.1.108";"week 5 AMARILLO";"2";"36";"5613";"Red";"scores_coral_level_1";"reef";"Failure";"0";"2025-03-28 09:48:44"
"9147";"192.168.1.142";"week 5 AMARILLO";"2";"36";"8512";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:48:44"
"9148";"192.168.1.109";"week 5 AMARILLO";"2";"36";"1164";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:48:44"
"9149";"192.168.1.142";"week 5 AMARILLO";"2";"38";"8512";"Red";"picks_up_coral";"station";"Failure";"0";"2025-03-28 09:48:46"
"9150";"192.168.1.109";"week 5 AMARILLO";"2";"39";"1164";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 09:48:47"
"9151";"192.168.1.109";"week 5 AMARILLO";"2";"45";"1164";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:48:54"
"9152";"192.168.1.109";"week 5 AMARILLO";"2";"49";"1164";"Blue";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-28 09:48:58"
"9153";"192.168.1.108";"week 5 AMARILLO";"2";"53";"5613";"Red";"picks_up_coral";"station";"Failure";"0";"2025-03-28 09:49:01"
"9154";"192.168.1.109";"week 5 AMARILLO";"2";"56";"1164";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:49:05"
"9155";"192.168.1.108";"week 5 AMARILLO";"2";"60";"5613";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:49:08"
"9156";"192.168.1.109";"week 5 AMARILLO";"2";"68";"1164";"Blue";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-28 09:49:17"
"9157";"192.168.1.108";"week 5 AMARILLO";"2";"70";"5613";"Red";"scores_coral_level_2";"reef";"Success";"2";"2025-03-28 09:49:19"
"9158";"192.168.1.125";"week 5 AMARILLO";"2";"71";"4251";"Blue";"block";"opponent_side";"Success";"0";"2025-03-28 09:49:20"
"9159";"192.168.1.109";"week 5 AMARILLO";"2";"72";"1164";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:49:21"
"9160";"192.168.1.108";"week 5 AMARILLO";"2";"81";"5613";"Red";"picks_up_coral";"station";"Failure";"0";"2025-03-28 09:49:30"
"9161";"192.168.1.108";"week 5 AMARILLO";"2";"84";"5613";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:49:32"
"9162";"192.168.1.109";"week 5 AMARILLO";"2";"86";"1164";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 09:49:35"
"9163";"192.168.1.109";"week 5 AMARILLO";"2";"91";"1164";"Blue";"picks_up_coral";"station";"Failure";"0";"2025-03-28 09:49:40"
"9164";"192.168.1.109";"week 5 AMARILLO";"2";"94";"1164";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:49:42"
"9165";"192.168.1.142";"week 5 AMARILLO";"2";"94";"8512";"Red";"scores_coral_level_1";"reef";"Success";"1";"2025-03-28 09:49:43"
"9166";"192.168.1.125";"week 5 AMARILLO";"2";"96";"4251";"Blue";"block";"opponent_side";"Success";"0";"2025-03-28 09:49:45"
"9167";"192.168.1.109";"week 5 AMARILLO";"2";"97";"1164";"Blue";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-28 09:49:45"
"9168";"192.168.1.109";"week 5 AMARILLO";"2";"98";"1164";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:49:47"
"9169";"192.168.1.109";"week 5 AMARILLO";"2";"109";"1164";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 09:49:57"
"9170";"192.168.1.109";"week 5 AMARILLO";"2";"115";"1164";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:50:03"
"9171";"192.168.1.108";"week 5 AMARILLO";"2";"118";"5613";"Red";"scores_coral_level_2";"reef";"Success";"2";"2025-03-28 09:50:07"
"9172";"192.168.1.109";"week 5 AMARILLO";"2";"127";"1164";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 09:50:16"
"9173";"192.168.1.108";"week 5 AMARILLO";"2";"129";"5613";"Red";"picks_up_coral";"station";"Failure";"0";"2025-03-28 09:50:17"
"9174";"192.168.1.108";"week 5 AMARILLO";"2";"132";"5613";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:50:20"
"9175";"192.168.1.109";"week 5 AMARILLO";"2";"138";"1164";"Blue";"picks_up_coral";"station";"Failure";"0";"2025-03-28 09:50:27"
"9176";"192.168.1.109";"week 5 AMARILLO";"2";"139";"1164";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 09:50:27"
"9177";"192.168.1.108";"week 5 AMARILLO";"2";"146";"5613";"Red";"scores_coral_level_1";"reef";"Success";"1";"2025-03-28 09:50:35"
"9178";"192.168.1.109";"week 5 AMARILLO";"2";"146";"1164";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 09:50:35"
"9179";"192.168.1.124";"week 5 AMARILLO";"2";"149";"7088";"Blue";"attempts_deep_climb";"barge";"Failure";"0";"2025-03-28 09:50:39"
"9180";"192.168.1.108";"week 5 AMARILLO";"2";"149";"5613";"Red";"attempts_parked";"barge";"Success";"2";"2025-03-28 09:50:39"
"9181";"192.168.1.124";"week 5 AMARILLO";"2";"149";"7088";"Blue";"attempts_parked";"barge";"Success";"2";"2025-03-28 09:50:44"
"9182";"192.168.1.125";"week 5 AMARILLO";"2";"149";"4251";"Blue";"attempts_parked";"barge";"Success";"2";"2025-03-28 09:51:14"
"9183";"192.168.1.125";"week 5 AMARILLO";"3";"3";"4063";"Blue";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-28 10:00:46"
"9184";"192.168.1.108";"week 5 AMARILLO";"3";"7";"4734";"Red";"starting_position_1";"starting_pad";"Success";"0";"2025-03-28 10:00:49"
"9185";"192.168.1.125";"week 5 AMARILLO";"3";"15";"4063";"Blue";"scores_coral_level_3";"reef";"Success";"6";"2025-03-28 10:00:57"
"9186";"192.168.1.109";"week 5 AMARILLO";"3";"22";"2468";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 10:01:08"
"9187";"192.168.1.125";"week 5 AMARILLO";"3";"24";"4063";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:01:10"
"9188";"192.168.1.109";"week 5 AMARILLO";"3";"30";"2468";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:01:17"
"9189";"192.168.1.109";"week 5 AMARILLO";"3";"33";"2468";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 10:01:19"
"9190";"192.168.1.103";"week 5 AMARILLO";"3";"33";"8816";"Red";"crosses_starting_line";"starting_line";"Success";"0";"2025-03-28 10:01:20"
"9191";"192.168.1.108";"week 5 AMARILLO";"3";"33";"4734";"Red";"disabled";"anywhere";"Success";"0";"2025-03-28 10:01:20"
"9192";"192.168.1.125";"week 5 AMARILLO";"3";"34";"4063";"Blue";"scores_coral_level_2";"reef";"Success";"2";"2025-03-28 10:01:20"
"9193";"192.168.1.103";"week 5 AMARILLO";"3";"35";"8816";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:01:22"
"9194";"192.168.1.125";"week 5 AMARILLO";"3";"38";"4063";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:01:24"
"9195";"192.168.1.109";"week 5 AMARILLO";"3";"40";"2468";"Blue";"picks_up_coral";"station";"Failure";"0";"2025-03-28 10:01:26"
"9196";"192.168.1.125";"week 5 AMARILLO";"3";"46";"4063";"Blue";"scores_coral_level_2";"reef";"Success";"2";"2025-03-28 10:01:32"
"9197";"192.168.1.125";"week 5 AMARILLO";"3";"67";"4063";"Blue";"scores_coral_level_3";"reef";"Success";"3";"2025-03-28 10:01:53"
"9198";"192.168.1.108";"week 5 AMARILLO";"3";"67";"4734";"Red";"starting_position_1";"starting_pad";"Failure";"0";"2025-03-28 10:01:54"
"9199";"192.168.1.124";"week 5 AMARILLO";"3";"68";"5411";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 10:01:55"
"9200";"192.168.1.125";"week 5 AMARILLO";"3";"75";"4063";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:02:02"
"9201";"192.168.1.125";"week 5 AMARILLO";"3";"77";"4063";"Blue";"scores_coral_level_2";"reef";"Success";"2";"2025-03-28 10:02:03"
"9202";"192.168.1.142";"week 5 AMARILLO";"3";"83";"7540";"Red";"scores_algae_processor";"processor";"Success";"6";"2025-03-28 10:02:10"
"9203";"192.168.1.124";"week 5 AMARILLO";"3";"92";"5411";"Blue";"scores_coral_level_1";"reef";"Success";"1";"2025-03-28 10:02:19"
"9204";"192.168.1.124";"week 5 AMARILLO";"3";"100";"5411";"Blue";"scores_coral_level_1";"reef";"Success";"1";"2025-03-28 10:02:27"
"9205";"192.168.1.142";"week 5 AMARILLO";"3";"101";"7540";"Red";"scores_algae_processor";"processor";"Success";"6";"2025-03-28 10:02:27"
"9206";"192.168.1.109";"week 5 AMARILLO";"3";"101";"2468";"Blue";"disabled";"anywhere";"Success";"0";"2025-03-28 10:02:27"
"9208";"192.168.1.125";"week 5 AMARILLO";"3";"116";"4063";"Blue";"scores_coral_level_2";"reef";"Success";"2";"2025-03-28 10:02:42"
"9209";"192.168.1.124";"week 5 AMARILLO";"3";"0";"5411";"Blue";"scores_coral_level_1";"reef";"Success";"2";"2025-03-28 10:02:43"
"9211";"192.168.1.124";"week 5 AMARILLO";"3";"14";"5411";"Blue";"scores_coral_level_1";"reef";"Success";"2";"2025-03-28 10:02:58"
"9212";"192.168.1.142";"week 5 AMARILLO";"3";"14";"7540";"Red";"attempts_parked";"barge";"Success";"0";"2025-03-28 10:03:02"
"9213";"192.168.1.103";"week 5 AMARILLO";"3";"15";"8816";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-28 10:03:03"
"9214";"192.168.1.103";"week 5 AMARILLO";"3";"18";"8816";"Red";"block";"opponent_side";"Success";"0";"2025-03-28 10:03:06"
"9215";"192.168.1.124";"week 5 AMARILLO";"3";"28";"5411";"Blue";"attempts_deep_climb";"barge";"Success";"12";"2025-03-28 10:03:15"
"9216";"192.168.1.125";"week 5 AMARILLO";"3";"32";"4063";"Blue";"attempts_parked";"barge";"Success";"2";"2025-03-28 10:03:19"
"9217";"192.168.1.108";"week 5 AMARILLO";"4";"0";"9620";"Red";"starting_position_2";"starting_pad";"Success";"0";"2025-03-28 10:10:23"
"9218";"192.168.1.125";"week 5 AMARILLO";"4";"1";"3310";"Blue";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-28 10:10:25"
"9219";"192.168.1.124";"week 5 AMARILLO";"4";"5";"4153";"Blue";"auton_right";"starting_pad";"Success";"0";"2025-03-28 10:10:28"
"9220";"192.168.1.109";"week 5 AMARILLO";"4";"7";"7506";"Blue";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-28 10:10:30"
"9221";"192.168.1.125";"week 5 AMARILLO";"4";"10";"3310";"Blue";"scores_coral_level_4";"reef";"Success";"8";"2025-03-28 10:10:33"
"9222";"192.168.1.125";"week 5 AMARILLO";"4";"11";"3310";"Blue";"scores_coral_level_4";"reef";"Success";"8";"2025-03-28 10:10:35"
"9223";"192.168.1.125";"week 5 AMARILLO";"4";"15";"3310";"Blue";"picks_up_coral";"station";"Failure";"0";"2025-03-28 10:10:38"
"9224";"192.168.1.124";"week 5 AMARILLO";"4";"15";"4153";"Blue";"scores_coral_level_1";"reef";"Success";"1";"2025-03-28 10:10:39"
"9225";"192.168.1.108";"week 5 AMARILLO";"4";"17";"9620";"Red";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-28 10:10:44"
"9226";"192.168.1.125";"week 5 AMARILLO";"4";"18";"3310";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:10:45"
"9227";"192.168.1.103";"week 5 AMARILLO";"4";"18";"5866";"Red";"crosses_starting_line";"starting_line";"Success";"0";"2025-03-28 10:10:46"
"9228";"192.168.1.125";"week 5 AMARILLO";"4";"23";"3310";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 10:10:50"
"9229";"192.168.1.103";"week 5 AMARILLO";"4";"25";"5866";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:10:52"
"9230";"192.168.1.108";"week 5 AMARILLO";"4";"26";"9620";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:10:53"
"9231";"192.168.1.125";"week 5 AMARILLO";"4";"29";"3310";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:10:56"
"9232";"192.168.1.108";"week 5 AMARILLO";"4";"32";"9620";"Red";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-28 10:10:59"
"9233";"192.168.1.103";"week 5 AMARILLO";"4";"34";"5866";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:11:02"
"9234";"192.168.1.124";"week 5 AMARILLO";"4";"35";"4153";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:11:02"
"9235";"192.168.1.125";"week 5 AMARILLO";"4";"38";"3310";"Blue";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-28 10:11:05"
"9236";"192.168.1.125";"week 5 AMARILLO";"4";"43";"3310";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:11:11"
"9237";"192.168.1.108";"week 5 AMARILLO";"4";"45";"9620";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:11:12"
"9238";"192.168.1.109";"week 5 AMARILLO";"4";"47";"7506";"Blue";"picks_up_algae";"mid_field";"Failure";"0";"2025-03-28 10:11:14"
"9239";"192.168.1.103";"week 5 AMARILLO";"4";"49";"5866";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 10:11:16"
"9240";"192.168.1.108";"week 5 AMARILLO";"4";"50";"9620";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 10:11:17"
"9241";"192.168.1.124";"week 5 AMARILLO";"4";"51";"4153";"Blue";"scores_coral_level_2";"reef";"Success";"2";"2025-03-28 10:11:18"
"9242";"192.168.1.125";"week 5 AMARILLO";"4";"53";"3310";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-28 10:11:21"
"9243";"192.168.1.108";"week 5 AMARILLO";"4";"53";"9620";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:11:21"
"9244";"192.168.1.103";"week 5 AMARILLO";"4";"56";"5866";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:11:24"
"9245";"192.168.1.109";"week 5 AMARILLO";"4";"59";"7506";"Blue";"picks_up_algae";"mid_field";"Failure";"0";"2025-03-28 10:11:26"
"9246";"192.168.1.124";"week 5 AMARILLO";"4";"61";"4153";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-28 10:11:29"
"9247";"192.168.1.109";"week 5 AMARILLO";"4";"62";"7506";"Blue";"scores_coral_level_1";"reef";"Failure";"0";"2025-03-28 10:11:29"
"9248";"192.168.1.124";"week 5 AMARILLO";"4";"63";"4153";"Blue";"scores_coral_level_1";"reef";"Failure";"0";"2025-03-28 10:11:30"
